url,snippet
https://www.nytimes.com/2018/09/21/books/review/iris-origo-chill-in-the-air.html,"Iris Origo’s war diary, “A Chill in the Air,” reports on how Italians viewed the Mussolini regime."
https://www.nytimes.com/2018/09/21/climate/florences-floodwaters-breach-defenses-at-power-plant-prompting-shutdown.html,"Duke Energy shut down a power plant in Wilmington, N.C., after a dam at the site breached and allowed coal ash to enter the nearby Cape Fear River. "
https://www.nytimes.com/2018/09/21/podcasts/the-daily/financial-crisis-bailout-inequality.html,A look at how the economic collapse exposed profound problems underlying the American dream.
https://www.nytimes.com/interactive/2018/opinion/men-high-school-experience.html,Allegations against Brett Kavanaugh have raised questions about the ways men behaved in high school.
https://www.nytimes.com/2018/09/20/arts/music/pop-rock-and-jazz-in-nyc-this-week.html,Our guide to pop and rock shows and the best of live jazz happening this weekend and in the week ahead.
https://www.nytimes.com/2018/09/20/podcasts/caliphate-transcript-chapter-nine-prisoners-part-one.html,Slavery was enmeshed in the theology of ISIS. Rukmini speaks to an ISIS detainee who challenges her to find the girl he enslaved. She does.
https://www.nytimes.com/2018/09/20/arts/dance/judson-dance-theater-the-work-is-never-done-moma-review.html,"The real art in MoMA’s ambitious Judson exhibition, “The Work Is Never Done,” isn’t hanging on the walls. It’s on the dancing bodies in the atrium."
https://www.nytimes.com/2018/09/20/podcasts/caliphate-transcript-chapter-four-us-versus-them.html,A new recruit proves his worth and gets invited to a secret meeting.
https://www.nytimes.com/2018/09/20/world/europe/london-cat-killer.html,"Hundreds of dismembered bodies turned up, leading to fears that a sadist was at large. But officers say the cats were probably hit by cars, then scavenged by foxes."
https://www.nytimes.com/2018/09/20/nyregion/life-is-a-cabaret-and-alan-cumming-is-tending-bar.html,"The actor’s East Village bar, Club Cumming, is a place he can spontaneously perform, do some bartending or simply socialize."
https://www.nytimes.com/2018/09/20/us/politics/gay-candidates-midterms.html,"The number of lesbian, gay, bisexual and transgender candidates running for office this year is higher than ever. But there is a partisan split among the nominees. "
https://www.nytimes.com/2018/09/20/business/airlines-raising-bag-fees.html,"As carriers face higher fuel and labor costs, some are increasing their fee to $30 from $25."
https://www.nytimes.com/2018/09/20/arts/dance/symphony-in-c-speaking-in-dance.html,"The third movement of George Balanchine’s “Symphony in C” is for jumpers. “You’re supposed to shoot out and fly,” says Indiana Woodward of City Ballet, who dances here with Sebastian Villarini-Velez."
https://www.nytimes.com/2018/09/20/business/netherlands-tax-avoidance.html,"The country has a reputation for allowing multinationals to reduce payments by moving profits through Dutch subsidiaries, but things could be changing."
https://www.nytimes.com/2018/09/20/sports/jaguars-yannick-ngakoue-strip-sack.html,"Ngakoue has emerged as the N.F.L.’s premier strip-sack artist, logging more since his rookie season of 2016 than anyone else in the league."
https://www.nytimes.com/2018/09/20/books/review/by-the-book-reese-witherspoon.html,"The actor and author of the new book “Whiskey in a Teacup” wishes she had five days in a cabin just to read, with “no emails, no text messages and no obligations or deadlines.”"
https://www.nytimes.com/2018/09/20/books/review/tessa-dare-governess-game.html,"All romance novels have happy endings. How they get there, though, is a lot more interesting when the protagonists must grapple with personal shortcomings."
https://www.nytimes.com/2018/09/20/realestate/going-their-separate-ways-eight-stories-apart.html,Twins Dale and Hannah Laplace lived together for years. But recently they realized that all they really need to share is their cat. 
https://www.nytimes.com/2018/09/20/movies/the-house-with-a-clock-in-its-walls-cate-blanchett-jack-black.html,"The director Eli Roth, previously known for gory exploitation throwbacks, now makes a nostalgic fun house movie geared toward a younger crowd."
https://www.nytimes.com/2018/09/20/movies/goyo-the-boy-general-review-philippines.html,"The biofilm, based on the experiences of Gregorio del Pilar, sets the stage with sweeping music and proud speeches before the big battle."
https://www.nytimes.com/2018/09/20/movies/the-last-suit-review.html,"Instead of moving into a retirement home in Argentina, an elderly man takes a trip to Poland."
https://www.nytimes.com/2018/09/20/t-magazine/summer-camp-kent-house-connecticut.html,"In the Connecticut wilderness, the Portuguese hotel designer Alexandra Champalimaud has created an unexpected respite."
https://www.nytimes.com/2018/09/20/arts/television/maniac-netflix-review.html,Jonah Hill and Emma Stone fight personal demons (sometimes with guns and arrows) in a retro-techno pharmaceutical dystopian family-therapy dramedy.
https://www.nytimes.com/2018/09/19/briefing/brett-kavanaugh-trump-north-korea.html,Here’s what you need to know at the end of the day.
https://www.nytimes.com/2018/09/19/us/masontown-shooting-judges-office.html,"The gunman was set to appear in court in Masontown, Pa., in a domestic violence case, the authorities said."
https://www.nytimes.com/2018/09/19/nyregion/a-glimpse-inside-the-hidden-world-of-hasidic-women.html,"Orthodox Jewish women and men live in tightly defined, and separate, spheres. The photographer Sharon Pulwer was given a rare invitation to enter the private world of Brooklyn’s most Orthodox Jewish women. "
https://www.nytimes.com/2018/09/19/climate/humans-hurricanes-causes-effects.html,"We’re making natural disasters unnaturally harmful, scientists say. And the number of ways we’re doing it is fairly astonishing."
https://www.nytimes.com/2018/09/19/nyregion/brooklyn-flames-basketball-security-gerard-papa.html,"The Flames, a youth basketball program in Brooklyn, has a storied history, but now its founder is fighting the school it has long considered home base."
https://www.nytimes.com/2018/09/19/nyregion/joe-percoco-corruption-cuomo-sentencing.html,"Joseph Percoco, a former top aide and close friend to Gov. Andrew M. Cuomo, will be sentenced on Thursday for his conviction on federal corruption charges."
https://www.nytimes.com/2018/09/19/arts/design/richard-mcguire-new-york-art-book-fair-alden-projects.html,"After 40 years, Richard McGuire’s handmade “Ixnae Nix” street posters come out of the drawer, into the New York Art Book Fair and Alden Projects."
https://www.nytimes.com/2018/09/19/sports/yankees-red-sox.html,"The Yankees will most likely have to decide who will start in a one-game wild-card playoff, and Severino helped his standing with a strong outing."
https://www.nytimes.com/2018/09/19/opinion/north-carolina-flooding-trump-lake-norman.html,"The ocean is rising, but at least we’ve got hot dogs."
https://www.nytimes.com/2018/09/19/us/politics/senate-democrats-kavanaugh-election.html,"Three moderates had been weighing a yes vote to confirm Judge Brett M. Kavanaugh, while other Democrats hoped there would be few consequences for a no vote. The sexual assault allegation has changed calculations."
https://www.nytimes.com/2018/09/19/world/asia/yoga-ball-murder-hong-kong.html,"In a case with bizarre details and unusual family dynamics, Dr. Khaw Kim-sun was found guilty of killing his wife and 16-year-old daughter with carbon monoxide."
https://www.nytimes.com/2018/09/21/us/shawn-richard-christy-arrested-trump-threat.html,"Shawn Richard Christy, 26, a self-described survivalist, evaded the authorities for three months before he was arrested on Friday, the authorities said."
https://www.nytimes.com/2018/09/21/nyregion/mass-bailout-rikers.html,Robert F. Kennedy Human Rights says the concerns are unfounded and still plans to bail out as many as 500 women and teenagers from Rikers Island.
https://www.nytimes.com/2018/09/19/briefing/brett-kavanaugh-trump-north-korea.html,Here’s what you need to know at the end of the day.
https://www.nytimes.com/2018/09/19/opinion/north-carolina-flooding-trump-lake-norman.html,"The ocean is rising, but at least we’ve got hot dogs."
https://www.nytimes.com/2018/09/19/sports/yankees-red-sox.html,"The Yankees will most likely have to decide who will start in a one-game wild-card playoff, and Severino helped his standing with a strong outing."
https://www.nytimes.com/2018/09/19/nyregion/joe-percoco-corruption-cuomo-sentencing.html,"Joseph Percoco, a former top aide and close friend to Gov. Andrew M. Cuomo, will be sentenced on Thursday for his conviction on federal corruption charges."
https://www.nytimes.com/2018/09/20/arts/music/pop-rock-and-jazz-in-nyc-this-week.html,Our guide to pop and rock shows and the best of live jazz happening this weekend and in the week ahead.
https://www.nytimes.com/2018/09/20/podcasts/caliphate-transcript-chapter-nine-prisoners-part-one.html,Slavery was enmeshed in the theology of ISIS. Rukmini speaks to an ISIS detainee who challenges her to find the girl he enslaved. She does.
https://www.nytimes.com/2018/09/20/podcasts/caliphate-transcript-chapter-four-us-versus-them.html,A new recruit proves his worth and gets invited to a secret meeting.
https://www.nytimes.com/2018/09/20/arts/dance/symphony-in-c-speaking-in-dance.html,"The third movement of George Balanchine’s “Symphony in C” is for jumpers. “You’re supposed to shoot out and fly,” says Indiana Woodward of City Ballet, who dances here with Sebastian Villarini-Velez."
https://www.nytimes.com/2018/09/18/business/mcdonalds-strike-metoo.html,Hundreds of McDonald’s employees rallied to demand that the largest fast food chain in the country do more to combat sexual harassment in the workplace.
https://www.nytimes.com/2018/09/18/todayspaper/quotation-of-the-day-in-missouri-race-mccaskill-says-everything-has-to-go-well.html,"Quotation of the Day for Wednesday, September 19, 2018."
https://www.nytimes.com/2018/09/21/lens/dreamlike-photos-reveal-the-spiritual-and-the-comic-at-algerian-festivals.html,Fethi Sahraoui shot seasonal festivals that bring an annual burst of celebration and amusement to sleepy Algerian villages.
https://www.nytimes.com/2018/09/21/movies/judy-greer-a-happening-of-monumental-proportions.html,"Beloved in the industry after more than 125 roles in TV and movies, the actress directed her first film, “just to see if I could do it.”"
https://www.nytimes.com/2018/09/21/arts/music/robyn-honey-interview.html,"After enduring an emotional crash, a breakup and the death of a mentor, the Swedish star has her first album in eight years and the most transcendent song of her career."
https://www.nytimes.com/2018/09/21/arts/television/whats-on-tv-friday-quincy-and-jack-white-kneeling-at-the-anthem-dc.html,A documentary about Quincy Jones hits Netflix. And a Jack White concert film has its premiere on Amazon.
https://www.nytimes.com/2018/09/21/sports/mlb-playoff-standings.html,"The Athletics absolutely crushed the Angels and that, combined with a Yankees loss, has the A.L.’s No. 1 wild-card spot up for grabs"
https://www.nytimes.com/2018/09/21/your-money/alternative-payday-loans-high-interest-us-bank.html,U.S. Bank has begun to offer small loans to help customers deal with unexpected expenses like a car repair. The interest rate is about 70 percent.
https://www.nytimes.com/2018/09/21/us/politics/kavanaugh-voters-midterms.html,"In a Pennsylvania swing district, voters are gripped by the allegations against Judge Brett M. Kavanaugh, and divided over them."
https://www.nytimes.com/2018/09/21/dining/vegetarian-sheet-pan-dinner.html,"Vegetarians don’t have to miss out on the glory of the sheet-pan dinner: Chickpeas, tofu and black beans are all great proteins to build a meal around."
https://www.nytimes.com/2018/09/21/watching/dc-universe-comics-stream-batman-superman.html,"The new service is dedicated to Batman, Wonder Woman and the rest of the DC pantheon, offering movies, original series and more. Is it worth the cost?"
https://www.nytimes.com/2018/09/21/us/politics/trump-classification-russian-documents.html,"In a tweet on Friday morning, Mr. Trump said that instead of an immediate release, Justice Department officials would review the documents."
https://www.nytimes.com/2018/09/21/world/middleeast/john-wesley-downs-qatar-prison.html,"John Wesley Downs, 62, says he was convicted on an inflated charge of spying. After 13 years, he is hoping President Trump will intervene on his behalf."
https://www.nytimes.com/2018/09/21/sports/ncaa-football-arkansas-sec.html,"Realignment has produced millions for Arkansas, Rutgers, Maryland and other universities. Has it been worth it?"
https://www.nytimes.com/2018/09/21/health/dyslexia-shaywitz-yale.html,"In 1983, Sally and Bennett Shaywitz began studying the reading skills of more than 400 children. The subjects are in their 40s now, and the Shaywitzes are still tracking them."
https://www.nytimes.com/2018/09/20/world/europe/italy-vaccines-five-star-movement.html,"After years of spreading confusion about vaccines, the Five Star Movement and its governing partner, the League, have reduced vaccination proof to a parent’s promise."
https://www.nytimes.com/2018/09/21/world/africa/tanzania-ferry-lake-victoria.html,"Officials, unsure how many people were aboard the vessel when it capsized in Lake Victoria, warned that the toll could rise."
https://www.nytimes.com/2018/09/21/nyregion/cars-of-new-york-city-in-their-banged-up-and-asthmatic-glory.html,"The American myth of the open road doesn’t quite translate in New York. Hence, the junky city car."
https://www.nytimes.com/2018/09/20/opinion/columnists/christine-blasey-ford-testify-brett-kavanaugh-hearing.html,Republicans are being unfair. I hope she testifies anyway.
https://www.nytimes.com/2018/09/21/us/politics/trump-heller-nevada-rally.html,The president dispensed with some of his usual bravado on Thursday and instead told an audience in a cavernous convention center in Las Vegas that the Republican majority was on a razor’s edge.
https://www.nytimes.com/2018/09/19/sports/tennis/federer-laver-cup-chicago.html,"His child is the Laver Cup, and he’s giving it a lot of love to help it succeed, even though the odds are against him"
https://www.nytimes.com/2018/09/19/nyregion/bitcoin-mining-new-york-electricity.html,"A region that once attracted heavy industry is coping with an influx of Bitcoin speculators, lured by an abundance of cheap electricity."
https://www.nytimes.com/2018/09/18/business/mcdonalds-strike-metoo.html,Hundreds of McDonald’s employees rallied to demand that the largest fast food chain in the country do more to combat sexual harassment in the workplace.
https://www.nytimes.com/2018/09/18/todayspaper/quotation-of-the-day-in-missouri-race-mccaskill-says-everything-has-to-go-well.html,"Quotation of the Day for Wednesday, September 19, 2018."
https://www.nytimes.com/2018/09/19/realestate/1-3-million-homes-in-kentucky-texas-and-delaware.html,"A three-story brick colonial in Louisville, a condominium in Dallas and a restored antique house near Delaware Bay."
https://www.nytimes.com/2018/09/19/technology/bezos-amazon-rich-concentration.html,Here’s what the Amazon founder’s vast fortune tells us about the economic concentration of the tech industry — and how he might help unravel that for the world.
https://www.nytimes.com/2018/09/19/us/politics/senate-democrats-kavanaugh-election.html,"Three moderates had been weighing a yes vote to confirm Judge Brett M. Kavanaugh, while other Democrats hoped there would be few consequences for a no vote. The sexual assault allegation has changed calculations."
https://www.nytimes.com/2018/09/19/world/asia/yoga-ball-murder-hong-kong.html,"In a case with bizarre details and unusual family dynamics, Dr. Khaw Kim-sun was found guilty of killing his wife and 16-year-old daughter with carbon monoxide."
https://www.nytimes.com/2018/09/19/t-magazine/albert-kriemler-akris-profile-in-style.html,"He has helmed the house founded by his grandmother for 40 years. Here, he shares his many inspirations with T."
https://www.nytimes.com/2018/09/19/t-magazine/luca-guadagnino-interior-design-lake-como-house.html,"Luca Guadagnino has long dreamed of being an interior designer. Inside a former silk mill on Lake Como, he got his shot."
https://www.nytimes.com/2018/09/19/world/europe/poland-fort-trump.html,President Andrzej Duda offered to host the structure as a bulwark against Russia. President Trump said Warsaw would have to pay billions to use his name.
https://www.nytimes.com/2018/09/19/arts/design/richard-mcguire-new-york-art-book-fair-alden-projects.html,"After 40 years, Richard McGuire’s handmade “Ixnae Nix” street posters come out of the drawer, into the New York Art Book Fair and Alden Projects."
https://www.nytimes.com/2018/09/19/climate/humans-hurricanes-causes-effects.html,"We’re making natural disasters unnaturally harmful, scientists say. And the number of ways we’re doing it is fairly astonishing."
https://www.nytimes.com/2018/09/19/world/asia/north-south-korea-nuclear-weapons.html,"Kim Jong-un agreed to “permanently dismantle” key facilities in a bid to ease tensions with South Korea, but his offers stop short of denuclearization."
https://www.nytimes.com/2018/09/19/nyregion/brooklyn-flames-basketball-security-gerard-papa.html,"The Flames, a youth basketball program in Brooklyn, has a storied history, but now its founder is fighting the school it has long considered home base."
https://www.nytimes.com/slideshow/2018/09/19/realestate/living-in-bridgewater-conn.html,"This small town on the southwestern tip of Litchfield County offers residents a tranquil retreat, complete with rolling hills and grazing cattle."
https://www.nytimes.com/interactive/2018/09/21/briefing/21weeklynewsquiz.html,Did you stay up to date this week?
https://www.nytimes.com/slideshow/2018/09/21/style/new-york-benefit-parties-asia-society-untermyer-gardens-conservancy-henry-street-settlement.html,"Fund-raisers were held for the Asia Society, the Untermyer Gardens Conservancy and the Henry Street Settlement."
https://www.nytimes.com/interactive/2018/upshot/elections-poll-ca49-1.html,"This district includes southern Orange County and North County coastal. Since 2000, the seat has been held by the Republican Darrell Issa, who was re-elected by a very narrow margin in 2016 and who <a href=""https://www.nytimes.com/2018/01/10/us/po..."
https://www.nytimes.com/2018/09/19/us/politics/mia-love-campaign-fund-raising.html,The progressive group cites funds Ms. Love raised in the absence of a primary challenge. Her campaign called it a “political ploy.”
https://www.nytimes.com/2018/09/19/opinion/letters/kavanaugh-women.html,Readers are reminded of experiences in the lives of many women and girls.
https://www.nytimes.com/2018/09/19/world/asia/pakistan-nawaz-sharif-released.html,"The decision by Islamabad’s High Court, which also ordered the release on bail of his daughter, signals that the Sharif family may be moving closer to restoring its political might."
https://www.nytimes.com/2018/09/19/us/golfer-killed-celia-barquin-arozamena.html,"Celia Barquín Arozamena, 22, was stabbed to death while playing golf. The suspect had spoken of “an urge to rape and kill a woman,” an acquaintance said."
https://www.nytimes.com/2018/09/19/technology/personaltech/windows-on-how-cities-change-can-be-all-too-captivating.html,"Technology is crowding curbs with ride hailers and keeping homeowners fixated on housing values. Here are the tools that Emily Badger, a writer for The Upshot, uses to analyze the ripple effects. "
https://www.nytimes.com/2018/09/19/obituaries/robert-venturi-dead.html,"To the modernist notion of “less is more,” he retorted, “Less is a bore,” arguing for ornament, historical references and even humor in architecture."
https://www.nytimes.com/2018/09/19/us/politics/on-politics-women-in-politics.html,"Taking stock of the rise of women in politics, and some context around the Kavanaugh confirmation hearings."
https://www.nytimes.com/2018/09/19/us/politics/kavanaugh-accusations-trump-blasey-ford.html,Republicans say a hearing on Monday is Christine Blasey Ford’s only option. Her lawyer says a hearing with only her and Judge Kavanaugh “is not a fair or good faith investigation.”
https://www.nytimes.com/2018/09/19/opinion/a-smorgasbord-recession-wonkish.html,The next slump may have multiple causes.
https://www.nytimes.com/2018/09/19/obituaries/luigi-cavalli-sforza-dies.html,"Before 23andMe and Ancestry.com, he did groundbreaking work exploring how genes reveal where people come from and whom they’re related to."
https://www.nytimes.com/2018/09/19/arts/internetting-audience-questions.html,"It’s “Internetting After Dark,” the show about the show. There’s a cat in here!"
https://www.nytimes.com/2018/09/20/well/eat/hospital-food-you-can-get-excited-about.html,"Bland, institutional food can be bad for patients in many ways."
https://www.nytimes.com/2018/09/19/style/modern-love-podcast-giancarlo-esposito.html,The “Breaking Bad” and “Dear White People” actor reads an essay about a dying man’s final wish and a judge's compassionate decision.
https://www.nytimes.com/2018/09/19/obituaries/robert-venturi-dead.html,"To the modernist notion of “less is more,” he retorted, “Less is a bore,” arguing for ornament, historical references and even humor in architecture."
https://www.nytimes.com/2018/09/19/us/politics/on-politics-women-in-politics.html,"Taking stock of the rise of women in politics, and some context around the Kavanaugh confirmation hearings."
https://www.nytimes.com/2018/09/19/books/shark-attacks.html,On the list: the original “Jaws.”
https://www.nytimes.com/2018/09/19/nyregion/rikers-island-inmate-population.html,Robert F. Kennedy Human Rights will spend up to $5 million as part of an effort to highlight the racial and economic disparities of the bail system.
https://www.nytimes.com/2018/09/19/sports/alex-cora-boston-red-sox.html,Boston’s manager learned a few things about winning a World Series as a bench coach for the Astros last year. Those lessons may come in handy for the Red Sox.
https://www.nytimes.com/2018/09/19/nyregion/hopping-subway-turnstiles-data.html,"A lawsuit demands that the Police Department release robust information on fare-evasion arrests, which a councilman says will show “unjustifiable racial disparities” in enforcement."
https://www.nytimes.com/2018/09/19/technology/personaltech/windows-on-how-cities-change-can-be-all-too-captivating.html,"Technology is crowding curbs with ride hailers and keeping homeowners fixated on housing values. Here are the tools that Emily Badger, a writer for The Upshot, uses to analyze the ripple effects. "
https://www.nytimes.com/2018/09/19/business/seaworld-blackfish-fine.html,The S.E.C. says the company and its former chief executive misled investors about the financial impact of the documentary.
https://www.nytimes.com/2018/09/19/arts/internetting-audience-questions.html,"It’s “Internetting After Dark,” the show about the show. There’s a cat in here!"
https://www.nytimes.com/2018/09/19/us/politics/mia-love-campaign-fund-raising.html,The progressive group cites funds Ms. Love raised in the absence of a primary challenge. Her campaign called it a “political ploy.”
https://www.nytimes.com/2018/09/19/opinion/letters/kavanaugh-women.html,Readers are reminded of experiences in the lives of many women and girls.
https://www.nytimes.com/2018/09/19/world/asia/pakistan-nawaz-sharif-released.html,"The decision by Islamabad’s High Court, which also ordered the release on bail of his daughter, signals that the Sharif family may be moving closer to restoring its political might."
https://www.nytimes.com/2018/09/19/us/golfer-killed-celia-barquin-arozamena.html,"Celia Barquín Arozamena, 22, was stabbed to death while playing golf. The suspect had spoken of “an urge to rape and kill a woman,” an acquaintance said."
https://www.nytimes.com/2018/09/19/t-magazine/fashion/asai-ta-designer-london-fashion-week.html,"In London, A Sai Ta makes vibrantly colorful, innovative women’s wear that explores his mixed heritage."
https://www.nytimes.com/2018/09/19/theater/the-revolving-cycles-review-rage.html,"A woman hunts for her former foster brother. Was he, like so many young black men, a victim of drugs or police or violence? Or did he just disappear?"
https://www.nytimes.com/2018/09/19/smarter-living/fun-useful-things-amazon-echo-alexa-google-home.html,"Smart home devices will tell you the weather and answer trivia questions, sure, but they can do so much more. Try these tips to streamline your day, relax a little or just have some fun."
https://www.nytimes.com/2018/09/21/sports/baseball/extra-bases-kyle-freeland.html,"The ace Kyle Freeland defiantly throws inside for his hometown team, leading a rotation that is spurring pennant hopes."
https://www.nytimes.com/2018/09/21/world/canada/for-the-100th-time-the-canada-letter.html,"A look back on 100 editions of the Canada Letter, and an invitation to tell us what you want from the next 100."
https://www.nytimes.com/2018/09/19/universal/es/el-times-noticias-miercoles.html,"La vida tras el sismo, los pagos de la Iglesia y estereotipos masculinos: lo que está sucediendo en América Latina y el mundo."
https://www.nytimes.com/2018/09/20/science/panda-bleats.html,"During mating season, the solitary mammals bleat important information to each other through their dense bamboo habitat."
https://www.nytimes.com/2018/09/20/realestate/homes-for-sale-in-prospect-heights-brooklyn-rego-park-queens-and-the-upper-east-side-manhattan.html,"This week’s properties are on the Upper East Side, Prospect Heights, Brooklyn, and Rego Park, Queens."
https://www.nytimes.com/2018/09/20/fashion/arthur-arbesser-jil-sander-milan-fashion-week.html,Gucci’s decision to show in Paris gave Arthur Arbesser and Jil Sander a chance to show what they could do for spring.
https://www.nytimes.com/2018/09/20/business/india-jet-airways-cabin.html,The Jet Airways blunder is just the latest sign of trouble in the country’s airline industry.
https://www.nytimes.com/2018/09/20/arts/design/cecily-brown-bonfire-of-the-vanities-metropolitan-opera.html,"For the first time since 1966, when the Metropolitan Opera opened with Marc Chagall’s murals, an artist will exhibit paintings inside its main hall."
https://www.nytimes.com/2018/09/20/theater/rene-pollesch-cry-baby-marius-von-mayenburg-mars.html,A crop of new works written by their directors — or maybe directed by their playwrights — is lighting up stages in Berlin and Frankfurt at the beginning of the theater season.
https://www.nytimes.com/2018/09/20/movies/assassination-nation-review.html,Sam Levinson’s bloody social satire offers up a grab bag of trigger warnings and hashtags.
https://www.nytimes.com/2018/09/20/nyregion/nj-transit-trains.html,New Jersey Transit plans to cancel another 18 daily trains on five of its lines next month to meet the deadline to install an automatic braking system.
https://www.nytimes.com/2018/09/20/opinion/learning-to-survive-without-wechat-in-china.html,"In China, users of the social media platform must choose between convenience and freedom of speech."
https://www.nytimes.com/2018/09/20/arts/music/review-crossing-park-avenue-armory.html,"The Crossing, led by Donald Nally, presented a site-specific, politically charged program, “Of Arms and the Man,” in the ornate Park Avenue Armory."
https://www.nytimes.com/2018/09/20/opinion/letters/trump-immigration.html,A reader decries the inhumanity of a Trump administration immigration proposal.
https://www.nytimes.com/2018/09/20/theater/this-seasons-most-produced-play-a-dolls-house-part-2.html,"Lucas Hnath’s Ibsen sequel will be seen at 27 theaters, and work by women is dramatically represented on American Theater magazine’s annual tally."
https://www.nytimes.com/2018/09/20/learning/what-students-are-saying-about-freedom-of-speech-teacher-diversity-and-the-soul-of-america.html,"The best teenage comments from last week’s writing prompts, and an invitation to join the conversation this week."
https://www.nytimes.com/2018/09/20/magazine/behind-the-cover-ears-wide-open.html,"For this issue, a look at combining the auditory and the visual."
https://www.nytimes.com/2018/09/20/style/toronto-film-festival-style.html,"Kit Harington ditched his tie. Thandie Newton showed off her tattoo. And Xavier Dolan, whose latest film had its premiere, put on a fancy suit. "
https://www.nytimes.com/2018/09/20/arts/music/suge-knight-plea-deal-prison.html,The one-time rap mogul on Thursday pleaded no contest to voluntary manslaughter in a 2015 case tied to the film “Straight Outta Compton.”
https://www.nytimes.com/2018/09/20/science/nasa-tess-planets.html,"The satellite, launched in April, has already identified at least 73 stars that may harbor exoplanets, most of them new to astronomers."
https://www.nytimes.com/2018/09/20/opinion/letters/kavanaugh-memory.html,"Readers discuss recalling the trauma of rape decades later, Senator Lindsey Graham’s comments and how the Senate should proceed."
https://www.nytimes.com/2018/09/20/arts/music/classical-music-in-nyc-this-week.html,Our guide to the city’s best classical music and opera happening this weekend and in the week ahead.
https://www.nytimes.com/2018/09/21/fashion/weddings/former-dropbox-cfo-sujay-jaswa-and-eleni-greenwood-marry-in-san-franciso.html,"Dr. Eleni Greenwood, a busy obstetrician and gynecologist, and Sujay Jaswa, a hard-charging technology entrepreneur, made each minute count and found love."
https://www.nytimes.com/2018/09/21/nyregion/new-york-today-state-ids.html,"Friday: Notes for your trip to the D.M.V., and the Museum of Broken Windows."
https://www.nytimes.com/2018/09/21/arts/music/met-opera-wagner-ring.html,The 45-ton set for Wagner’s sprawling masterpiece was noisy and glitch-prone in its last outing. So the Met has been working for months to fix it.
https://www.nytimes.com/2018/09/21/arts/the-choreographer-kyle-abraham-mixes-things-up-at-city-ballet.html,"Mr. Abraham, who is making his first dance for a ballet company, said he’s not trying to make “that canned version of ballet with an urban zhoozh.”"
https://www.nytimes.com/2018/09/21/climate/ge-offshore-wind-turbines.html,"In the heart of Muscadet country, the American giant is developing the next generation of huge offshore wind turbines."
https://www.nytimes.com/2018/09/21/fashion/brunello-cucinelli-italy.html,"At 65, the Italian designer looms large in the wardrobes of well-dressed C.E.O.s as well as the hilltop town where he grew up. "
https://www.nytimes.com/2018/09/21/books/review/new-paperbacks.html,Six new paperbacks to check out this week.
https://www.nytimes.com/2018/09/21/us/bezos-montessori-preschool.html,The announcement that Mr. Bezos would start a network of Montessori preschools has made some in the education world wary.
https://www.nytimes.com/2018/09/21/us/politics/edward-whelan-brett-kavanaugh-christine-blasey-ford.html,Conservative lawyer Edward Whelan’s theory that Christine Blasey Ford was attacked by a classmate of Brett M. Kavanaugh’s has heads shaking — and Mr. Whelan apologizing.
https://www.nytimes.com/2018/09/21/obituaries/david-dichiera-dead.html,Dr. DiChiera built an opera company that presented world-class talent at a time when Detroit’s population was dwindling and its future looked bleak.
https://www.nytimes.com/2018/09/20/briefing/thursday-news-briefing.html,Here’s what you need to know to start your day.
https://www.nytimes.com/2018/09/20/books/man-booker-prize-2018-shortlist.html,The six books in the running for one of the world’s major literary awards includes a novel written in verse. Two American authors made the cut.
https://www.nytimes.com/2018/09/20/theater/rene-pollesch-cry-baby-marius-von-mayenburg-mars.html,A crop of new works written by their directors — or maybe directed by their playwrights — is lighting up stages in Berlin and Frankfurt at the beginning of the theater season.
https://www.nytimes.com/2018/09/20/movies/assassination-nation-review.html,Sam Levinson’s bloody social satire offers up a grab bag of trigger warnings and hashtags.
https://www.nytimes.com/2018/09/20/science/panda-bleats.html,"During mating season, the solitary mammals bleat important information to each other through their dense bamboo habitat."
https://www.nytimes.com/2018/09/20/realestate/homes-for-sale-in-prospect-heights-brooklyn-rego-park-queens-and-the-upper-east-side-manhattan.html,"This week’s properties are on the Upper East Side, Prospect Heights, Brooklyn, and Rego Park, Queens."
https://www.nytimes.com/2018/09/20/fashion/arthur-arbesser-jil-sander-milan-fashion-week.html,Gucci’s decision to show in Paris gave Arthur Arbesser and Jil Sander a chance to show what they could do for spring.
https://www.nytimes.com/2018/09/20/nyregion/nj-transit-trains.html,New Jersey Transit plans to cancel another 18 daily trains on five of its lines next month to meet the deadline to install an automatic braking system.
https://www.nytimes.com/2018/09/20/opinion/learning-to-survive-without-wechat-in-china.html,"In China, users of the social media platform must choose between convenience and freedom of speech."
https://www.nytimes.com/2018/09/20/business/india-jet-airways-cabin.html,The Jet Airways blunder is just the latest sign of trouble in the country’s airline industry.
https://www.nytimes.com/2018/09/20/arts/design/cecily-brown-bonfire-of-the-vanities-metropolitan-opera.html,"For the first time since 1966, when the Metropolitan Opera opened with Marc Chagall’s murals, an artist will exhibit paintings inside its main hall."
https://www.nytimes.com/2018/09/20/insider/russia-investigation-details-so-far.html,"Inspired by reporting on Watergate, we’ve sketched out the major developments in Russia’s targeting of the 2016 election and how it intersected with the Trump campaign."
https://www.nytimes.com/interactive/2018/upshot/elections-poll-tx32-1.html,This Dallas-based district gave Hillary Clinton the edge in 2016 even as Mr. Sessions was easily re-elected with no Democratic challenger.
https://www.nytimes.com/interactive/2018/09/19/upshot/facebook-county-friendships.html,A remarkably detailed look at America’s social lives online
